Promoter,Longest_CREB1_NCSite,Longest_EGR1_NCSite,Contains_CREB1_PWM,Contains_EGR1_PWM
chr10:111965362-111967362,23.0,23.0,1,1
chr10:112255664-112257664,14.0,14.0,0,1
chr10:112678938-112680938,17.0,15.0,1,1
chr10:112678694-112680694,17.0,15.0,1,1
chr10:112629552-112631552,16.0,17.0,0,1
chr10:112629685-112631685,16.0,17.0,0,1
chr10:112834786-112836786,15.0,12.0,0,1
chr10:113943523-113945523,18.0,17.0,1,1
chr10:114041157-114043157,22.0,21.0,0,0
chr10:114206717-114208717,17.0,17.0,0,0
chr10:114207361-114209361,17.0,17.0,0,0
chr10:114206672-114208672,17.0,17.0,0,0
chr10:114207330-114209330,17.0,17.0,0,0
chr10:114884391-114886391,17.0,17.0,0,1
chr10:114887029-114889029,25.0,23.0,0,0
chr10:115423829-115425829,15.0,16.0,0,0
chr10:115423800-115425800,15.0,16.0,0,0
chr10:115509440-115511440,19.0,24.0,0,0
chr10:115522577-115524577,16.0,22.0,0,0
chr10:115612419-115614419,14.0,26.0,0,0
chr10:115801624-115803624,27.0,38.0,0,1
chr10:115937111-115939111,21.0,27.0,0,1
chr10:115933979-115935979,14.0,19.0,0,1
chr10:115933962-115935962,14.0,19.0,0,1
chr10:115937045-115939045,21.0,27.0,0,1
chr10:115997012-115999012,23.0,23.0,0,1
chr10:115997372-115999372,23.0,23.0,0,1
chr10:116695953-116697953,28.0,25.0,0,0
chr10:118303442-118305442,23.0,20.0,0,0
chr10:118429477-118431477,16.0,13.0,0,0
chr10:118378464-118380464,23.0,20.0,1,1
chr10:118429793-118431793,16.0,13.0,0,0
chr10:118897781-118899781,24.0,18.0,0,1
chr10:119134951-119136951,14.0,15.0,0,1
chr10:119300256-119302256,16.0,19.0,0,0
chr10:119299955-119301955,18.0,19.0,0,0
chr10:120355160-120357160,17.0,17.0,0,0
chr10:120840329-120842329,28.0,23.0,0,0
chr10:120787225-120789225,18.0,16.0,0,1
chr10:120938324-120940324,24.0,21.0,0,1
chr10:120861624-120863624,23.0,21.0,0,0
chr10:120925226-120927226,16.0,16.0,0,0
chr10:121356541-121358541,19.0,15.0,0,0
chr10:121302231-121304231,16.0,14.0,0,1
chr10:121296045-121298045,18.0,15.0,0,1
chr10:121408891-121410891,17.0,14.0,0,1
chr10:121633140-121635140,19.0,19.0,0,0
chr10:121632395-121634395,15.0,13.0,0,1
chr10:121632355-121634355,15.0,13.0,0,1
chr10:121576768-121578768,36.0,30.0,0,1
chr10:121650241-121652241,22.0,20.0,0,1
chr10:122114735-122116735,21.0,24.0,0,0
chr10:122608873-122610873,16.0,18.0,0,0
chr10:123290828-123292828,14.0,16.0,0,0
chr10:124028810-124030810,17.0,15.0,0,0
chr10:124132223-124134223,18.0,21.0,0,1
chr10:124143584-124145584,28.0,24.0,0,0
chr10:124212168-124214168,24.0,21.0,0,0
chr10:124459362-124461362,18.0,16.0,0,0
chr10:124605373-124607373,16.0,13.0,0,1
chr10:124639157-124641157,14.0,21.0,0,1
chr10:124639097-124641097,14.0,16.0,0,1
chr10:124737916-124739916,18.0,17.0,0,0
chr10:124768311-124770311,20.0,15.0,0,1
chr10:124713743-124715743,20.0,17.0,0,0
chr10:124768203-124770203,20.0,15.0,0,1
chr10:124668125-124670125,16.0,17.0,0,0
chr10:124893485-124895485,14.0,12.0,0,1
chr10:124905637-124907637,19.0,12.0,0,1
chr10:124911917-124913917,16.0,19.0,0,0
chr10:124911759-124913759,16.0,19.0,0,0
chr10:126138604-126140604,21.0,15.0,0,1
chr10:126480456-126482456,17.0,20.0,0,1
chr10:126488387-126490387,32.0,29.0,1,0
chr10:126716640-126718640,24.0,20.0,0,0
chr10:126628691-126630691,19.0,29.0,0,1
chr10:126694587-126696587,17.0,14.0,0,1
chr10:127511827-127513827,16.0,14.0,0,0
chr10:127511837-127513837,16.0,14.0,0,0
chr10:127406277-127408277,15.0,20.0,0,1
chr10:127406083-127408083,16.0,20.0,0,1
chr10:129345572-129347572,19.0,26.0,0,1
chr10:129533448-129535448,18.0,13.0,0,0
chr10:129691205-129693205,16.0,19.0,0,0
chr10:129783543-129785543,18.0,29.0,0,1
chr10:129794410-129796410,16.0,12.0,0,0
chr10:129843875-129845875,13.0,11.0,0,1
chr10:129924687-129926687,34.0,32.0,0,1
chr10:131909094-131911094,18.0,16.0,0,1
chr10:131932672-131934672,15.0,17.0,0,0
chr10:131932654-131934654,15.0,17.0,0,0
chr10:131932638-131934638,15.0,17.0,0,0
chr10:133745954-133747954,27.0,24.0,1,0
chr10:133795517-133797517,26.0,22.0,0,1
chr10:133998451-134000451,18.0,14.0,0,1
chr10:134148843-134150843,13.0,12.0,0,1
chr10:134143696-134145696,29.0,30.0,0,1
chr10:134492778-134494778,14.0,25.0,0,1
chr10:134599651-134601651,16.0,12.0,0,1
chr10:134899427-134901427,15.0,11.0,0,1
chr10:134913749-134915749,13.0,12.0,0,0
chr10:135041720-135043720,21.0,21.0,0,1
chr10:135090372-135092372,17.0,10.0,0,1
chr10:135049358-135051358,13.0,10.0,0,1
chr10:135122660-135124660,17.0,15.0,0,1
chr10:135120417-135122417,13.0,17.0,0,1
chr10:135122376-135124376,17.0,14.0,0,1
chr10:135171523-135173523,16.0,14.0,0,1
chr10:135190765-135192765,13.0,13.0,0,1
chr10:135186858-135188858,14.0,21.0,0,1
chr10:135150400-135152400,10.0,8.0,0,1
chr10:135238121-135240121,18.0,17.0,0,1
chr10:135158876-135160876,19.0,21.0,0,1
chr10:135205660-135207660,16.0,18.0,0,1
chr10:135379138-135381138,16.0,10.0,0,0
chr10:135379087-135381087,16.0,10.0,0,0
chr10:135338866-135340866,16.0,16.0,0,0
chr10:135381779-135383779,15.0,11.0,0,1
chr10:135440299-135442299,22.0,33.0,1,0
chr11:134199767-134201767,26.0,17.0,0,1
chr11:134199881-134201881,26.0,17.0,0,1
chr11:16758193-16760193,21.0,27.0,0,0
chr11:33395653-33397653,21.0,12.0,0,0
chr11:58708721-58710721,17.0,13.0,0,0
chr11:58693101-58695101,16.0,16.0,0,0
chr11:58670870-58672870,14.0,18.0,0,1
chr11:84028380-84030380,17.0,19.0,0,0
chr11:85338388-85340388,16.0,18.0,0,1
chr11:75477777-75479777,21.0,21.0,0,1
chr11:125932761-125934761,17.0,15.0,0,1
chr11:84634465-84636465,20.0,21.0,0,0
chr11:85339417-85341417,16.0,18.0,0,1
chr11:125933187-125935187,17.0,15.0,0,0
chr11:91955983-91957983,16.0,13.0,0,0
chr11:117688229-117690229,24.0,11.0,0,0
chr11:117667931-117669931,20.0,15.0,0,1
chr11:83984323-83986323,30.0,27.0,0,0
chr11:100556018-100558018,20.0,17.0,0,1
chr11:84148849-84150849,15.0,38.0,0,0
chr11:84431985-84433985,21.0,19.0,0,1
chr11:75477822-75479822,21.0,21.0,0,1
chr11:6279067-6281067,17.0,15.0,0,1
chr11:3186540-3188540,18.0,11.0,0,1
chr11:7271134-7273134,17.0,13.0,0,0
chr11:11643552-11645552,16.0,15.0,0,1
chr11:10469867-10471867,23.0,21.0,1,0
chr11:10475602-10477602,16.0,12.0,0,1
chr11:14663268-14665268,16.0,22.0,0,1
chr11:10474810-10476810,16.0,15.0,0,0
chr11:9404198-9406198,14.0,35.0,1,0
chr11:10470237-10472237,23.0,21.0,1,0
chr11:10480677-10482677,20.0,16.0,0,0
chr11:14663349-14665349,16.0,22.0,0,1
chr11:18034594-18036594,13.0,12.0,0,0
chr11:19732382-19734382,14.0,11.0,0,1
chr11:20689096-20691096,15.0,14.0,0,1
chr11:20689131-20691131,15.0,14.0,0,1
chr11:19364782-19366782,18.0,12.0,0,0
chr11:30606269-30608269,18.0,15.0,0,1
chr11:31531169-31533169,16.0,21.0,0,0
chr11:26208669-26210669,18.0,23.0,0,0
chr11:28127934-28129934,26.0,29.0,1,0
chr11:30607900-30609900,21.0,16.0,0,0
chr11:41481186-41483186,20.0,16.0,0,0
chr11:41481202-41483202,20.0,16.0,0,0
chr11:46143005-46145005,28.0,19.0,0,1
chr11:46956311-46958311,37.0,31.0,0,1
chr11:46142370-46144370,28.0,16.0,0,1
chr11:47198676-47200676,16.0,13.0,0,1
chr11:47198430-47200430,16.0,13.0,0,1
chr11:63951642-63953642,34.0,31.0,0,1
chr11:63950743-63952743,34.0,31.0,0,1
chr11:66057364-66059364,16.0,16.0,0,1
chr11:73472119-73474119,30.0,30.0,1,1
chr11:72353487-72355487,14.0,12.0,0,1
chr11:72353504-72355504,14.0,12.0,0,1
chr11:70242634-70244634,28.0,25.0,0,1
chr11:70242611-70244611,28.0,25.0,0,1
chr11:68078058-68080058,24.0,21.0,0,1
chr11:72385466-72387466,18.0,13.0,0,1
chr11:73471138-73473138,18.0,11.0,1,1
chr11:72380108-72382108,15.0,12.0,0,1
chr11:77705714-77707714,29.0,25.0,0,1
chr11:79152074-79154074,17.0,12.0,0,1
chr11:77530159-77532159,16.0,11.0,0,1
chr11:86746975-86748975,27.0,25.0,0,1
chr11:85953794-85955794,13.0,18.0,1,0
chr11:89224146-89226146,17.0,17.0,0,1
chr11:89224543-89226543,17.0,17.0,0,1
chr11:89225387-89227387,17.0,50.0,1,0
chr11:85953425-85955425,13.0,18.0,1,0
chr11:89223928-89225928,16.0,17.0,0,1
chr11:89322725-89324725,38.0,27.0,0,0
chr11:98889678-98891678,18.0,17.0,1,0
chr11:99424875-99426875,16.0,18.0,0,0
chr11:104034875-104036875,16.0,17.0,0,0
chr11:107990293-107992293,25.0,24.0,1,1
chr11:115375133-115377133,17.0,18.0,0,1
chr11:111114449-111116449,22.0,28.0,0,0
chr11:110167437-110169437,18.0,17.0,1,1
chr11:110167339-110169339,18.0,17.0,1,1
chr11:118475150-118477150,19.0,13.0,0,0
chr11:118476329-118478329,19.0,17.0,0,1
chr11:120380456-120382456,14.0,11.0,0,1
chr11:120433144-120435144,17.0,15.0,0,1
chr11:119599910-119601910,21.0,14.0,0,1
chr11:122524429-122526429,17.0,20.0,0,0
chr11:131238509-131240509,22.0,27.0,0,0
chr11:131777817-131779817,16.0,14.0,0,0
chr11:131778711-131780711,16.0,14.0,0,0
chr11:129062220-129064220,31.0,25.0,0,1
chr11:129149413-129151413,18.0,15.0,0,1
chr11:133402396-133404396,16.0,16.0,0,0
chr11:695754-697754,20.0,21.0,1,1
chr11:390595-392595,14.0,10.0,0,1
chr11:707083-709083,17.0,10.0,0,1
chr11:695222-697222,20.0,21.0,0,1
chr11:1409163-1411163,16.0,10.0,0,1
chr11:1149579-1151579,15.0,11.0,0,1
chr11:1330862-1332862,15.0,12.0,0,1
chr11:1429699-1431699,13.0,12.0,0,1
chr11:1324020-1326020,23.0,23.0,0,1
chr11:1430381-1432381,13.0,12.0,0,1
chr11:2464237-2466237,16.0,14.0,0,1
chr11:2480683-2482683,28.0,22.0,0,1
chr11:3818784-3820784,29.0,22.0,1,0
chr11:3874893-3876893,15.0,13.0,0,1
chr11:3873833-3875833,22.0,23.0,0,0
chr11:3874932-3876932,15.0,13.0,0,1
chr11:3874392-3876392,22.0,23.0,0,0
chr11:3664357-3666357,19.0,16.0,0,1
chr11:4719083-4721083,17.0,18.0,0,0
chr11:4724013-4726013,14.0,27.0,0,0
chr11:5615866-5617866,19.0,16.0,0,0
chr11:5526882-5528882,16.0,15.0,0,0
chr11:6426893-6428893,17.0,15.0,0,0
chr11:6426163-6428163,19.0,15.0,0,1
chr11:6426647-6428647,17.0,15.0,0,1
chr11:6425921-6427921,19.0,15.0,0,1
chr11:6440324-6442324,18.0,13.0,0,1
chr11:6440683-6442683,15.0,13.0,0,1
chr11:6516509-6518509,28.0,25.0,0,0
chr11:7039709-7041709,28.0,25.0,0,0
chr11:7597121-7599121,15.0,11.0,0,1
chr11:7596270-7598270,17.0,12.0,0,1
chr11:7533229-7535229,15.0,14.0,0,0
chr11:8285425-8287425,14.0,14.0,0,1
chr11:8290334-8292334,21.0,22.0,0,0
chr11:8058179-8060179,15.0,12.0,0,0
chr11:8100757-8102757,19.0,14.0,0,1
chr11:8615523-8617523,16.0,16.0,1,0
chr11:8832221-8834221,23.0,22.0,0,1
chr11:8615775-8617775,16.0,16.0,1,0
chr11:9113146-9115146,16.0,14.0,0,1
chr11:8932498-8934498,28.0,27.0,0,1
chr11:9286897-9288897,17.0,17.0,0,1
chr11:8892449-8894449,19.0,20.0,0,1
chr11:8892916-8894916,19.0,20.0,0,0
chr11:9336140-9338140,29.0,21.0,0,0
chr11:8816391-8818391,18.0,14.0,0,0
chr11:8680433-8682433,15.0,22.0,0,1
chr11:9683623-9685623,20.0,17.0,0,1
chr11:10315754-10317754,27.0,18.0,0,1
chr11:10715090-10717090,13.0,17.0,0,0
chr11:10715302-10717302,13.0,17.0,0,0
chr11:10673825-10675825,14.0,12.0,0,1
chr11:10879600-10881600,15.0,32.0,0,0
chr11:12130136-12132136,15.0,21.0,0,1
chr11:11861518-11863518,17.0,18.0,0,1
chr11:12397117-12399117,23.0,24.0,1,0
chr11:12157936-12159936,17.0,16.0,0,1
chr11:12130122-12132122,15.0,21.0,0,1
chr11:12181625-12183625,15.0,13.0,0,0
chr11:12306446-12308446,18.0,28.0,0,0
chr11:13297273-13299273,16.0,20.0,0,0
chr11:13296198-13298198,16.0,20.0,1,0
chr11:13297336-13299336,16.0,20.0,0,0
chr11:12693967-12695967,16.0,26.0,1,1
chr11:13982269-13984269,14.0,14.0,0,0
chr11:14665180-14667180,13.0,12.0,0,1
chr11:15131969-15133969,18.0,14.0,0,0
chr11:15134468-15136468,17.0,15.0,0,1
chr11:15168647-15170647,15.0,17.0,1,0
chr11:16424409-16426409,19.0,19.0,1,0
chr11:16430402-16432402,25.0,21.0,0,0
chr11:16378092-16380092,14.0,18.0,0,0
chr11:16760024-16762024,17.0,17.0,0,0
chr11:16497935-16499935,23.0,20.0,0,1
chr11:17498392-17500392,18.0,16.0,0,0
chr11:17229533-17231533,17.0,21.0,1,0
chr11:17296516-17298516,14.0,20.0,0,1
chr11:17296260-17298260,14.0,20.0,0,1
chr11:17296285-17298285,14.0,20.0,0,1
chr11:17035961-17037961,21.0,15.0,0,1
chr11:17565963-17567963,18.0,17.0,0,0
chr11:18342113-18344113,18.0,19.0,1,0
chr11:18475402-18477402,17.0,14.0,1,1
chr11:18341815-18343815,18.0,19.0,1,0
chr11:18747735-18749735,16.0,18.0,0,0
chr11:20407075-20409075,19.0,19.0,1,0
chr11:20042101-20044101,16.0,13.0,0,1
chr11:20407261-20409261,19.0,19.0,1,0
chr11:22686156-22688156,16.0,19.0,0,0
chr11:22694319-22696319,17.0,31.0,0,0
chr11:22212630-22214630,25.0,13.0,0,0
chr11:22687653-22689653,17.0,15.0,0,1
chr11:24516598-24518598,20.0,18.0,0,0
chr11:27061346-27063346,28.0,28.0,0,0
chr11:27060361-27062361,17.0,15.0,0,0
chr11:26493448-26495448,14.0,19.0,1,0
chr11:26351676-26353676,20.0,18.0,0,1
chr11:26743607-26745607,19.0,26.0,0,0
chr11:27528316-27530316,20.0,20.0,0,1
chr11:27494322-27496322,33.0,30.0,0,1
chr11:27494337-27496337,33.0,30.0,0,1
chr11:28129703-28131703,16.0,16.0,0,0
chr11:30607101-30609101,21.0,15.0,0,1
chr11:30605494-30607494,20.0,15.0,0,1
chr11:30605747-30607747,18.0,15.0,0,1
chr11:31391286-31393286,17.0,20.0,0,0
chr11:31014233-31016233,15.0,18.0,0,0
chr11:31529313-31531313,20.0,21.0,0,0
chr11:32110619-32112619,22.0,20.0,0,0
chr11:32816204-32818204,23.0,22.0,1,0
chr11:33276926-33278926,16.0,16.0,0,1
chr11:33276217-33278217,15.0,16.0,0,1
chr11:33277876-33279876,16.0,13.0,0,1
chr11:33183026-33185026,22.0,32.0,1,1
chr11:34071277-34073277,15.0,14.0,0,1
chr11:34458480-34460480,14.0,15.0,0,1
chr11:34379557-34381557,16.0,17.0,0,1
chr11:34936164-34938164,28.0,26.0,0,1
chr11:35441605-35443605,26.0,23.0,0,0
chr11:35547164-35549164,16.0,17.0,0,1
chr11:34935676-34937676,28.0,26.0,0,0
chr11:35441105-35443105,26.0,23.0,0,1
chr11:35547579-35549579,15.0,17.0,0,0
chr11:35551848-35553848,17.0,16.0,0,0
chr11:35963530-35965530,16.0,22.0,0,1
chr11:36315837-36317837,17.0,13.0,0,0
chr11:35963611-35965611,16.0,22.0,0,1
chr11:36310974-36312974,20.0,16.0,0,1
chr11:36395534-36397534,19.0,17.0,0,0
chr11:36420546-36422546,17.0,15.0,0,0
chr11:36529902-36531902,26.0,20.0,0,1
chr11:35682322-35684322,20.0,40.0,0,0
chr11:43378469-43380469,19.0,17.0,0,1
chr11:43700287-43702287,20.0,19.0,1,0
chr11:43900380-43902380,18.0,12.0,0,0
chr11:44972434-44974434,14.0,15.0,0,1
chr11:44972857-44974857,12.0,15.0,0,0
chr11:44115227-44117227,24.0,21.0,0,0
chr11:44971711-44973711,22.0,13.0,0,1
chr11:44115746-44117746,24.0,21.0,0,0
chr11:44331689-44333689,18.0,15.0,0,0
chr11:44746511-44748511,23.0,10.0,0,1
chr11:45866668-45868668,19.0,18.0,0,0
chr11:45200586-45202586,14.0,17.0,0,1
chr11:45113709-45115709,19.0,19.0,0,1
chr11:45166189-45168189,21.0,13.0,0,0
chr11:45166893-45168893,21.0,12.0,0,1
chr11:45867025-45869025,19.0,18.0,1,1
chr11:46636825-46638825,34.0,33.0,1,1
chr11:46367012-46369012,14.0,10.0,0,1
chr11:46637102-46639102,34.0,33.0,1,1
chr11:46615573-46617573,50.0,51.0,0,0
chr11:46956239-46958239,37.0,31.0,0,1
chr11:46867831-46869831,23.0,20.0,0,0
chr11:46940101-46942101,18.0,22.0,0,1
chr11:46612914-46614914,27.0,25.0,0,1
chr11:46867859-46869859,23.0,20.0,0,0
chr11:46381155-46383155,23.0,24.0,0,1
chr11:46364816-46366816,27.0,24.0,0,0
chr11:46352475-46354475,16.0,12.0,0,1
chr11:47289683-47291683,15.0,12.0,0,1
chr11:47289213-47291213,14.0,12.0,0,1
chr11:47290687-47292687,21.0,17.0,0,1
chr11:47288925-47290925,17.0,15.0,0,0
chr11:47587091-47589091,23.0,20.0,0,1
chr11:48000110-48002110,24.0,21.0,0,1
chr11:47736921-47738921,16.0,19.0,1,0
chr11:47870096-47872096,21.0,22.0,0,0
chr11:47288738-47290738,17.0,19.0,0,0
chr11:57527273-57529273,23.0,21.0,0,1
chr11:57148623-57150623,17.0,17.0,0,1
chr11:57282382-57284382,22.0,19.0,1,1
chr11:57283175-57285175,22.0,19.0,1,0
chr11:58345712-58347712,16.0,16.0,1,0
chr11:57789352-57791352,23.0,32.0,0,0
chr11:58343329-58345329,18.0,19.0,0,0
chr11:59383247-59385247,18.0,19.0,0,1
chr11:60280864-60282864,18.0,17.0,0,1
chr11:60144004-60146004,17.0,17.0,0,0
chr11:60679629-60681629,25.0,24.0,0,0
chr11:60143957-60145957,17.0,17.0,0,0
chr11:60550805-60552805,26.0,23.0,0,0
chr11:61195595-61197595,16.0,14.0,0,1
chr11:61348344-61350344,13.0,15.0,0,1
chr11:61593771-61595771,16.0,16.0,0,1
chr11:61581674-61583674,18.0,10.0,0,1
chr11:61348548-61350548,14.0,15.0,0,1
chr11:61581875-61583875,18.0,10.0,0,1
chr11:61100577-61102577,15.0,13.0,0,1
chr11:61445862-61447862,17.0,14.0,0,1
chr11:61735106-61737106,22.0,19.0,0,1
chr11:62102919-62104919,22.0,16.0,1,1
chr11:62621580-62623580,14.0,15.0,0,0
chr11:62314278-62316278,19.0,16.0,0,1
chr11:62521632-62523632,15.0,23.0,0,0
chr11:62646367-62648367,17.0,25.0,0,0
chr11:63801402-63803402,20.0,19.0,0,1
chr11:63302279-63304279,17.0,34.0,0,0
chr11:63933585-63935585,21.0,19.0,0,1
chr11:63802153-63804153,19.0,20.0,0,1
chr11:63135256-63137256,20.0,16.0,0,0
chr11:63439446-63441446,25.0,22.0,1,0
chr11:64877325-64879325,15.0,11.0,0,0
chr11:64490669-64492669,16.0,10.0,0,0
chr11:64877343-64879343,15.0,11.0,0,0
chr11:65667859-65669859,15.0,12.0,0,0
chr11:65150117-65152117,17.0,14.0,0,0
chr11:65150145-65152145,17.0,14.0,0,0
chr11:65151172-65153172,17.0,20.0,0,0
chr11:65149442-65151442,18.0,16.0,0,0
chr11:65835742-65837742,16.0,15.0,0,1
chr11:66186505-66188505,17.0,13.0,1,1
chr11:66725854-66727854,24.0,25.0,0,1
chr11:66311865-66313865,19.0,31.0,0,1
chr11:66510206-66512206,20.0,15.0,0,1
chr11:66312373-66314373,15.0,15.0,0,1
chr11:66510239-66512239,20.0,15.0,0,1
chr11:66884733-66886733,17.0,16.0,0,1
chr11:66496687-66498687,24.0,23.0,0,1
chr11:66186474-66188474,17.0,13.0,1,1
chr11:67771567-67773567,15.0,12.0,0,1
chr11:68226219-68228219,23.0,26.0,0,1
chr11:68669358-68671358,21.0,18.0,0,0
chr11:68609384-68611384,21.0,13.0,0,0
chr11:68609399-68611399,21.0,13.0,0,0
chr11:69922645-69924645,21.0,16.0,0,1
chr11:69830012-69832012,18.0,12.0,0,0
chr11:69453923-69455923,16.0,20.0,0,1
chr11:70114795-70116795,24.0,24.0,0,1
chr11:69922123-69924123,15.0,15.0,0,1
chr11:70507946-70509946,20.0,19.0,0,1
chr11:70963623-70965623,17.0,15.0,0,1
chr11:70672999-70674999,34.0,30.0,0,0
chr11:71162248-71164248,16.0,20.0,0,1
chr11:71637767-71639767,16.0,21.0,0,1
chr11:72145575-72147575,25.0,22.0,1,1
chr11:72145728-72147728,25.0,22.0,0,1
chr11:71638091-71640091,16.0,21.0,0,1
chr11:73309157-73311157,18.0,13.0,1,1
chr11:72981186-72983186,20.0,14.0,0,0
chr11:72974280-72976280,16.0,18.0,0,1
chr11:72504750-72506750,16.0,22.0,0,0
chr11:72973549-72975549,16.0,18.0,0,1
chr11:72981382-72983382,20.0,14.0,0,0
chr11:72973596-72975596,16.0,18.0,0,1
chr11:72853363-72855363,28.0,19.0,0,1
chr11:72978938-72980938,17.0,13.0,0,0
chr11:73660070-73662070,16.0,21.0,0,0
chr11:74301626-74303626,21.0,22.0,0,1
chr11:73496918-73498918,29.0,24.0,0,0
chr11:73880333-73882333,14.0,14.0,0,0
chr11:73882047-73884047,18.0,13.0,0,0
chr11:74109478-74111478,14.0,19.0,1,1
chr11:74660136-74662136,24.0,18.0,0,0
chr11:75236618-75238618,18.0,19.0,0,1
chr11:74697977-74699977,22.0,26.0,0,1
chr11:75062705-75064705,15.0,21.0,0,1
chr11:74697688-74699688,22.0,26.0,0,1
chr11:75236986-75238986,18.0,19.0,0,1
chr11:75379479-75381479,16.0,12.0,0,0
chr11:75524254-75526254,25.0,24.0,0,1
chr11:77123016-77125016,17.0,21.0,0,0
chr11:77348839-77350839,32.0,29.0,0,1
chr11:77185139-77187139,23.0,17.0,1,0
chr11:76569961-76571961,29.0,43.0,0,1
chr11:77348851-77350851,32.0,29.0,0,1
chr11:77012731-77014731,16.0,19.0,0,0
chr11:76776017-76778017,17.0,14.0,0,1
chr11:77531880-77533880,26.0,22.0,0,1
chr11:78128866-78130866,17.0,16.0,0,1
chr11:78052926-78054926,38.0,24.0,0,0
chr11:78285909-78287909,20.0,23.0,0,1
chr11:82745316-82747316,20.0,17.0,0,0
chr11:82611472-82613472,16.0,16.0,1,1
chr11:82782504-82784504,21.0,20.0,1,0
chr11:82611645-82613645,13.0,16.0,1,1
chr11:82782939-82784939,19.0,20.0,1,0
chr11:82612782-82614782,14.0,16.0,0,1
chr11:82444906-82446906,14.0,15.0,0,1
chr11:83393331-83395331,14.0,15.0,1,0
chr11:83435968-83437968,18.0,24.0,0,1
chr11:85780126-85782126,17.0,14.0,0,1
chr11:85522184-85524184,14.0,19.0,0,1
chr11:85469112-85471112,22.0,20.0,0,0
chr11:85780902-85782902,16.0,15.0,0,1
chr11:85522202-85524202,20.0,19.0,0,1
chr11:85564425-85566425,22.0,29.0,1,0
chr11:86383678-86385678,17.0,14.0,0,0
chr11:86083777-86085777,15.0,21.0,0,0
chr11:86500112-86502112,18.0,15.0,0,0
chr11:86083928-86085928,15.0,21.0,0,0
chr11:86383240-86385240,17.0,14.0,0,1
chr11:86383427-86385427,17.0,14.0,0,1
chr11:88909042-88911042,19.0,17.0,0,0
chr11:88796827-88798827,15.0,28.0,0,0
chr11:88799150-88801150,14.0,15.0,0,1
chr11:89865830-89867830,17.0,16.0,0,0
chr11:89653576-89655576,18.0,15.0,0,0
chr11:89653615-89655615,18.0,15.0,0,0
chr11:89655413-89657413,16.0,16.0,0,0
chr11:92931157-92933157,19.0,19.0,0,0
chr11:92930592-92932592,19.0,19.0,0,1
chr11:93392847-93394847,19.0,20.0,0,1
chr11:94499521-94501521,16.0,15.0,1,0
chr11:95521624-95523624,18.0,13.0,1,1
chr11:95521661-95523661,18.0,13.0,1,1
chr11:96076359-96078359,22.0,20.0,0,1
chr11:101000544-101002544,15.0,15.0,0,0
chr11:100999794-101001794,17.0,14.0,0,1
chr11:101454738-101456738,24.0,19.0,0,1
chr11:102216104-102218104,17.0,18.0,1,0
chr11:101783740-101785740,17.0,15.0,0,0
chr11:102215912-102217912,17.0,18.0,0,0
chr11:102215944-102217944,17.0,18.0,1,0
chr11:102978154-102980154,17.0,15.0,0,1
chr11:105479432-105481432,22.0,20.0,0,0
chr11:105478799-105480799,22.0,20.0,1,0
chr11:106889202-106891202,18.0,18.0,0,1
chr11:107459816-107461816,25.0,22.0,0,1
chr11:107459872-107461872,25.0,22.0,0,1
chr11:107328572-107330572,18.0,16.0,0,0
chr11:108464495-108466495,18.0,18.0,0,0
chr11:108338256-108340256,22.0,28.0,0,1
chr11:108533795-108535795,19.0,17.0,1,1
chr11:108422956-108424956,21.0,18.0,0,0
chr11:108408904-108410904,20.0,19.0,0,0
chr11:108091793-108093793,16.0,14.0,0,0
chr11:109962117-109964117,16.0,14.0,0,1
chr11:110583912-110585912,16.0,14.0,0,1
chr11:110583451-110585451,17.0,14.0,0,0
chr11:110583160-110585160,17.0,14.0,0,1
chr11:110582548-110584548,17.0,13.0,0,1
chr11:111742024-111744024,23.0,20.0,0,0
chr11:112044234-112046234,25.0,27.0,0,1
chr11:111742004-111744004,23.0,20.0,0,0
chr11:111944895-111946895,19.0,17.0,0,0
chr11:111742305-111744305,23.0,20.0,0,0
chr11:111409004-111411004,12.0,13.0,0,0
chr11:111471172-111473172,28.0,30.0,0,1
chr11:112045088-112047088,25.0,27.0,0,1
chr11:111795867-111797867,16.0,17.0,0,0
chr11:112830141-112832141,18.0,15.0,0,1
chr11:113928432-113930432,20.0,11.0,0,1
chr11:113929228-113931228,20.0,12.0,0,1
chr11:113931932-113933932,17.0,17.0,0,0
chr11:113928963-113930963,20.0,11.0,0,1
chr11:113644414-113646414,29.0,18.0,1,0
chr11:114126527-114128527,19.0,15.0,0,1
chr11:114430603-114432603,21.0,17.0,0,0
chr11:114547248-114549248,19.0,15.0,0,0
chr11:117012999-117014999,23.0,23.0,0,1
chr11:117013002-117015002,23.0,23.0,0,1
chr11:117186972-117188972,21.0,21.0,0,0
chr11:116969144-116971144,15.0,19.0,1,0
chr11:116658739-116660739,16.0,14.0,0,0
chr11:117945726-117947726,14.0,17.0,0,0
chr11:118305206-118307206,18.0,18.0,0,1
chr11:117747373-117749373,16.0,13.0,0,1
chr11:117945792-117947792,15.0,17.0,0,0
chr11:118661873-118663873,15.0,11.0,0,1
chr11:119075048-119077048,14.0,29.0,0,1
chr11:118866847-118868847,17.0,14.0,0,0
chr11:118661657-118663657,15.0,11.0,0,1
chr11:120205121-120207121,19.0,15.0,0,0
chr11:120254035-120256035,28.0,22.0,0,0
chr11:120969951-120971951,22.0,16.0,0,1
chr11:121321022-121323022,15.0,23.0,0,0
